contig-100_36_1	57	ERR843918
contig-100_153_2	2	ERR843918
contig-100_10_16	13	ERR843918
contig-100_29_2	34	ERR843918
contig-100_132_2	4	ERR843918
contig-100_106_2	10	ERR843918
contig-100_147_1	2	ERR843918
contig-100_5_19	25	ERR843918
contig-100_144_1	18	ERR843918
contig-100_142_3	6	ERR843918
contig-100_223_1	17	ERR843918
contig-100_73_1	37	ERR843918
contig-100_116_1	24	ERR843918
contig-100_193_1	19	ERR843918
contig-100_199_1	5	ERR843918
contig-100_25_7	31	ERR843918
contig-100_0_50	25	ERR843918
contig-100_87_1	24	ERR843918
contig-100_149_1	74	ERR843918
contig-100_163_3	1	ERR843918
contig-100_59_3	4	ERR843918
contig-100_91_1	6	ERR843918
contig-100_128_1	30	ERR843918
contig-100_136_2	6	ERR843918
contig-100_0_94	1	ERR843918
contig-100_57_7	2	ERR843918
contig-100_118_2	2	ERR843918
contig-100_61_5	74	ERR843918
contig-100_0_32	464	ERR843918
contig-100_2_83	108	ERR843918
contig-100_34_9	2	ERR843918
contig-100_19_3	138	ERR843918
contig-100_22_8	1	ERR843918
contig-100_0_65	20	ERR843918
contig-100_260_2	13	ERR843918
contig-100_7_10	1486	ERR843918
contig-100_23_14	16	ERR843918
contig-100_11_6	1315	ERR843918
contig-100_169_2	7	ERR843918
contig-100_56_3	1	ERR843918
contig-100_39_5	2048	ERR843918
contig-100_62_3	4	ERR843918
contig-100_238_1	17	ERR843918
contig-100_36_7	3	ERR843918
contig-100_106_3	4	ERR843918
contig-100_122_3	5	ERR843918
contig-100_30_4	38	ERR843918
contig-100_48_2	9	ERR843918
contig-100_2_50	47	ERR843918
contig-100_5_38	198	ERR843918
contig-100_42_2	72	ERR843918
contig-100_2_14	1	ERR843918
contig-100_14_3	9	ERR843918
contig-100_35_1	81	ERR843918
contig-100_58_5	1	ERR843918
contig-100_46_9	1	ERR843918
contig-100_185_1	3	ERR843918
contig-100_85_1	18	ERR843918
contig-100_13_12	214	ERR843918
contig-100_76_2	6	ERR843918
contig-100_276_2	5	ERR843918
contig-100_69_6	3	ERR843918
contig-100_94_1	12	ERR843918
contig-100_66_6	5	ERR843918
contig-100_0_7	740	ERR843918
contig-100_27_7	684	ERR843918
contig-100_0_24	19230	ERR843918
contig-100_139_1	21	ERR843918
contig-100_4_11	105	ERR843918
contig-100_8_15	47	ERR843918
contig-100_49_1	3	ERR843918
contig-100_2_37	220	ERR843918
contig-100_108_1	29	ERR843918
contig-100_245_3	5	ERR843918
contig-100_119_1	5	ERR843918
contig-100_306_1	3	ERR843918
contig-100_54_5	15	ERR843918
contig-100_14_8	2	ERR843918
contig-100_263_2	2	ERR843918
contig-100_0_18	507	ERR843918
contig-100_29_1	3677	ERR843918
contig-100_71_2	4	ERR843918
contig-100_8_10	36	ERR843918
contig-100_65_1	24	ERR843918
contig-100_0_82	1416	ERR843918
contig-100_14_11	4	ERR843918
contig-100_87_2	7	ERR843918
contig-100_2_80	53	ERR843918
contig-100_261_1	2	ERR843918
contig-100_3_31	137	ERR843918
contig-100_7_18	1	ERR843918
contig-100_131_3	21	ERR843918
contig-100_115_3	23	ERR843918
contig-100_0_52	411	ERR843918
contig-100_58_1	71	ERR843918
contig-100_2_46	93	ERR843918
contig-100_5_1	86	ERR843918
contig-100_25_5	467	ERR843918
contig-100_0_30	471	ERR843918
contig-100_106_1	53	ERR843918
contig-100_13_1	390	ERR843918
contig-100_25_6	39	ERR843918
contig-100_9_12	43	ERR843918
contig-100_145_3	1	ERR843918
contig-100_89_2	23	ERR843918
contig-100_247_1	21	ERR843918
contig-100_5_35	45	ERR843918
contig-100_5_28	10	ERR843918
contig-100_34_6	15	ERR843918
contig-100_27_1	2302	ERR843918
contig-100_127_3	5	ERR843918
contig-100_32_8	1	ERR843918
contig-100_86_2	37	ERR843918
contig-100_5_34	28	ERR843918
contig-100_115_1	10	ERR843918
contig-100_192_2	11	ERR843918
contig-100_0_51	147	ERR843918
contig-100_3_27	174	ERR843918
contig-100_9_7	104	ERR843918
contig-100_6_21	240	ERR843918
contig-100_37_3	1	ERR843918
contig-100_22_5	2	ERR843918
contig-100_84_4	2	ERR843918
contig-100_136_3	2	ERR843918
contig-100_24_9	7	ERR843918
contig-100_80_3	5	ERR843918
contig-100_0_4	301	ERR843918
contig-100_54_4	2	ERR843918
contig-100_9_10	196	ERR843918
contig-100_60_6	2	ERR843918
contig-100_50_8	2	ERR843918
contig-100_206_2	19	ERR843918
contig-100_274_1	3	ERR843918
contig-100_77_1	1	ERR843918
contig-100_197_4	3	ERR843918
contig-100_47_5	2	ERR843918
contig-100_229_1	25	ERR843918
contig-100_236_1	43	ERR843918
contig-100_15_4	25	ERR843918
contig-100_8_16	3	ERR843918
contig-100_12_8	24	ERR843918
contig-100_204_3	1	ERR843918
contig-100_4_21	2013	ERR843918
contig-100_35_6	3	ERR843918
contig-100_0_5	1105	ERR843918
contig-100_48_1	13	ERR843918
contig-100_59_1	29	ERR843918
contig-100_57_1	4	ERR843918
contig-100_1_3	209	ERR843918
contig-100_151_1	12	ERR843918
contig-100_40_3	222	ERR843918
contig-100_10_1	3	ERR843918
contig-100_7_4	915	ERR843918
contig-100_2_11	76	ERR843918
contig-100_8_5	117	ERR843918
contig-100_79_2	20	ERR843918
contig-100_313_1	19	ERR843918
contig-100_148_1	3	ERR843918
contig-100_3_12	358	ERR843918
contig-100_142_1	2	ERR843918
contig-100_259_1	2	ERR843918
contig-100_26_8	1150	ERR843918
contig-100_0_40	1033	ERR843918
contig-100_45_10	13	ERR843918
contig-100_38_5	40	ERR843918
contig-100_96_1	4	ERR843918
contig-100_99_2	13	ERR843918
contig-100_5_40	8	ERR843918
contig-100_78_3	8	ERR843918
contig-100_15_14	12	ERR843918
contig-100_6_3	6	ERR843918
contig-100_31_11	16	ERR843918
contig-100_40_8	1396	ERR843918
contig-100_74_3	6	ERR843918
contig-100_95_7	7	ERR843918
contig-100_25_10	2	ERR843918
contig-100_46_8	1	ERR843918
contig-100_88_4	3	ERR843918
contig-100_4_16	324	ERR843918
contig-100_1_25	6	ERR843918
contig-100_7_2	724	ERR843918
contig-100_207_3	2	ERR843918
contig-100_1_23	119	ERR843918
contig-100_19_1	21	ERR843918
contig-100_53_4	33	ERR843918
contig-100_72_1	27	ERR843918
contig-100_117_1	2052	ERR843918
contig-100_104_2	23	ERR843918
contig-100_33_3	23	ERR843918
contig-100_326_1	1	ERR843918
contig-100_141_2	3	ERR843918
contig-100_2_35	117	ERR843918
contig-100_13_8	537	ERR843918
contig-100_4_25	68	ERR843918
contig-100_26_7	250	ERR843918
contig-100_280_1	1	ERR843918
contig-100_23_9	17	ERR843918
contig-100_4_4	104	ERR843918
contig-100_112_1	6	ERR843918
contig-100_12_11	23	ERR843918
contig-100_176_1	9	ERR843918
contig-100_52_3	2	ERR843918
contig-100_5_16	22	ERR843918
contig-100_84_1	4	ERR843918
contig-100_275_1	12	ERR843918
contig-100_0_67	20	ERR843918
contig-100_16_16	5	ERR843918
contig-100_174_1	14	ERR843918
contig-100_18_2	151	ERR843918
contig-100_158_4	12	ERR843918
contig-100_37_6	28	ERR843918
contig-100_0_47	715	ERR843918
contig-100_118_1	4	ERR843918
contig-100_4_35	128	ERR843918
contig-100_73_2	28	ERR843918
contig-100_195_1	12	ERR843918
contig-100_3_3	274	ERR843918
contig-100_219_2	3	ERR843918
contig-100_3_19	369	ERR843918
contig-100_264_1	1	ERR843918
contig-100_2_3	8	ERR843918
contig-100_6_10	135	ERR843918
contig-100_1_60	559	ERR843918
contig-100_8_21	11	ERR843918
contig-100_2_53	148	ERR843918
contig-100_67_1	49	ERR843918
contig-100_137_2	1529	ERR843918
contig-100_3_41	207	ERR843918
contig-100_2_63	84	ERR843918
contig-100_30_3	24	ERR843918
contig-100_41_4	679	ERR843918
contig-100_168_1	14	ERR843918
contig-100_202_1	4	ERR843918
contig-100_2_39	53	ERR843918
contig-100_153_3	2	ERR843918
contig-100_18_5	50	ERR843918
contig-100_65_4	24	ERR843918
contig-100_1_65	2091	ERR843918
contig-100_11_11	734	ERR843918
contig-100_2_16	95	ERR843918
contig-100_27_5	9	ERR843918
contig-100_103_1	293	ERR843918
contig-100_31_7	2	ERR843918
contig-100_133_1	6	ERR843918
contig-100_68_3	22	ERR843918
contig-100_45_7	7	ERR843918
contig-100_60_2	34	ERR843918
contig-100_1_19	2	ERR843918
contig-100_373_1	5	ERR843918
contig-100_15_8	4	ERR843918
contig-100_202_2	1	ERR843918
contig-100_66_1	70	ERR843918
contig-100_2_26	117	ERR843918
contig-100_139_3	8	ERR843918
contig-100_172_1	19	ERR843918
contig-100_19_15	4	ERR843918
contig-100_14_1	29	ERR843918
contig-100_156_1	1	ERR843918
contig-100_129_1	29	ERR843918
contig-100_3_22	931	ERR843918
contig-100_3_29	222	ERR843918
contig-100_12_1	27	ERR843918
contig-100_58_3	2	ERR843918
contig-100_0_11	552	ERR843918
contig-100_1_13	265	ERR843918
contig-100_52_1	52	ERR843918
contig-100_6_28	559	ERR843918
contig-100_2_19	126	ERR843918
contig-100_6_19	193	ERR843918
contig-100_206_4	5	ERR843918
contig-100_3_20	907	ERR843918
contig-100_227_2	2	ERR843918
contig-100_289_2	2	ERR843918
contig-100_9_33	1	ERR843918
contig-100_3_38	774	ERR843918
contig-100_0_63	17	ERR843918
contig-100_340_3	3	ERR843918
contig-100_15_6	30	ERR843918
contig-100_0_2	235	ERR843918
contig-100_36_5	3	ERR843918
contig-100_273_1	1	ERR843918
contig-100_112_6	2	ERR843918
contig-100_10_3	28	ERR843918
contig-100_222_1	5	ERR843918
contig-100_110_3	12	ERR843918
contig-100_119_2	9	ERR843918
contig-100_0_86	27	ERR843918
contig-100_1_43	52	ERR843918
contig-100_268_1	7	ERR843918
contig-100_1_67	377	ERR843918
contig-100_61_4	107	ERR843918
contig-100_1_9	6	ERR843918
contig-100_54_1	3	ERR843918
contig-100_150_1	6	ERR843918
contig-100_1_8	329	ERR843918
contig-100_32_6	3551	ERR843918
contig-100_166_2	6	ERR843918
contig-100_203_1	5	ERR843918
contig-100_316_2	1	ERR843918
contig-100_85_3	16	ERR843918
contig-100_50_2	42	ERR843918
contig-100_0_13	713	ERR843918
contig-100_182_3	5	ERR843918
contig-100_157_2	3	ERR843918
contig-100_309_1	3	ERR843918
contig-100_204_2	3	ERR843918
contig-100_294_2	6	ERR843918
contig-100_77_6	2	ERR843918
contig-100_7_15	1428	ERR843918
contig-100_126_1	22	ERR843918
contig-100_77_3	16	ERR843918
contig-100_1_61	454	ERR843918
contig-100_8_7	32	ERR843918
contig-100_62_1	29	ERR843918
contig-100_2_75	178	ERR843918
contig-100_147_3	1	ERR843918
contig-100_23_2	128	ERR843918
contig-100_27_8	277	ERR843918
contig-100_96_4	9	ERR843918
contig-100_78_6	1	ERR843918
contig-100_58_12	2	ERR843918
contig-100_17_3	50	ERR843918
contig-100_17_11	12	ERR843918
contig-100_96_3	10	ERR843918
contig-100_0_58	120	ERR843918
contig-100_0_26	1229	ERR843918
contig-100_92_5	5	ERR843918
contig-100_6_17	229	ERR843918
contig-100_0_37	25	ERR843918
contig-100_320_1	3	ERR843918
contig-100_281_2	1	ERR843918
contig-100_148_4	6	ERR843918
contig-100_1_10	222	ERR843918
contig-100_16_6	2	ERR843918
contig-100_7_28	2	ERR843918
contig-100_95_5	14	ERR843918
contig-100_138_2	21	ERR843918
contig-100_8_4	36	ERR843918
contig-100_0_49	267	ERR843918
contig-100_3_8	231	ERR843918
contig-100_2_21	183	ERR843918
contig-100_4_32	182	ERR843918
contig-100_4_30	16	ERR843918
contig-100_49_8	8	ERR843918
contig-100_1_78	177	ERR843918
contig-100_5_3	6	ERR843918
contig-100_230_2	4	ERR843918
contig-100_57_3	3	ERR843918
contig-100_43_3	35	ERR843918
contig-100_46_6	21	ERR843918
contig-100_4_41	179	ERR843918
contig-100_12_18	1	ERR843918
contig-100_1_33	127	ERR843918
contig-100_317_3	1	ERR843918
contig-100_0_54	681	ERR843918
contig-100_479_1	2	ERR843918
contig-100_87_4	3	ERR843918
contig-100_307_2	5	ERR843918
contig-100_3_44	1006	ERR843918
contig-100_109_2	27	ERR843918
contig-100_23_7	4	ERR843918
contig-100_44_1	50	ERR843918
contig-100_5_18	16	ERR843918
contig-100_6_1	1013	ERR843918
contig-100_4_37	113	ERR843918
contig-100_45_5	5	ERR843918
contig-100_0_43	272	ERR843918
contig-100_183_1	7	ERR843918
contig-100_170_1	14	ERR843918
contig-100_10_11	14	ERR843918
contig-100_114_3	8	ERR843918
contig-100_42_6	38	ERR843918
contig-100_126_2	1	ERR843918
contig-100_23_4	25	ERR843918
contig-100_11_13	3	ERR843918
contig-100_17_1	28	ERR843918
contig-100_0_81	122	ERR843918
contig-100_48_3	10	ERR843918
contig-100_22_3	14	ERR843918
contig-100_6_12	579	ERR843918
contig-100_53_2	1	ERR843918
contig-100_1_1	83	ERR843918
contig-100_26_5	1887	ERR843918
contig-100_21_7	22	ERR843918
contig-100_4_14	113	ERR843918
contig-100_30_1	91	ERR843918
contig-100_6_35	1962	ERR843918
contig-100_127_4	3	ERR843918
contig-100_8_23	17	ERR843918
contig-100_2_43	106	ERR843918
contig-100_113_1	45	ERR843918
contig-100_174_3	22	ERR843918
contig-100_44_3	12	ERR843918
contig-100_325_1	2	ERR843918
contig-100_2_33	70	ERR843918
contig-100_99_3	1	ERR843918
contig-100_3_43	742	ERR843918
contig-100_1_7	207	ERR843918
contig-100_28_2	166	ERR843918
contig-100_15_12	62	ERR843918
contig-100_29_6	2335	ERR843918
contig-100_3_1	4462	ERR843918
contig-100_2_28	231	ERR843918
contig-100_19_17	4	ERR843918
contig-100_34_2	17	ERR843918
contig-100_34_4	17	ERR843918
contig-100_201_2	1	ERR843918
contig-100_60_4	47	ERR843918
contig-100_67_3	30	ERR843918
contig-100_27_3	2679	ERR843918
contig-100_82_4	3	ERR843918
contig-100_41_6	82	ERR843918
contig-100_259_3	2	ERR843918
contig-100_65_2	16	ERR843918
contig-100_107_2	6	ERR843918
contig-100_5_23	17	ERR843918
contig-100_78_1	101	ERR843918
contig-100_5_41	6	ERR843918
contig-100_158_2	28	ERR843918
contig-100_36_2	17	ERR843918
contig-100_9_14	41	ERR843918
contig-100_18_9	47	ERR843918
contig-100_16_18	1	ERR843918
contig-100_269_2	3	ERR843918
contig-100_178_2	4	ERR843918
contig-100_2_29	123	ERR843918
contig-100_2_17	27	ERR843918
contig-100_217_2	6	ERR843918
contig-100_146_2	4	ERR843918
contig-100_271_2	11	ERR843918
contig-100_250_1	11	ERR843918
contig-100_2_60	134	ERR843918
contig-100_42_3	32	ERR843918
contig-100_76_4	10	ERR843918
contig-100_2_24	97	ERR843918
contig-100_0_55	336	ERR843918
contig-100_25_2	465	ERR843918
contig-100_5_31	36	ERR843918
contig-100_11_9	6	ERR843918
contig-100_146_3	4	ERR843918
contig-100_3_13	243	ERR843918
contig-100_48_5	27	ERR843918
contig-100_13_6	1176	ERR843918
contig-100_0_39	360	ERR843918
contig-100_64_4	2929	ERR843918
contig-100_7_9	6851	ERR843918
contig-100_27_6	1321	ERR843918
contig-100_50_5	24	ERR843918
contig-100_45_2	19	ERR843918
contig-100_3_26	42	ERR843918
contig-100_3_7	93	ERR843918
contig-100_54_2	20	ERR843918
contig-100_4_10	44	ERR843918
contig-100_165_3	3	ERR843918
contig-100_42_4	77	ERR843918
contig-100_196_2	2	ERR843918
contig-100_6_32	375	ERR843918
contig-100_125_2	7	ERR843918
contig-100_13_13	364	ERR843918
contig-100_136_1	40	ERR843918
contig-100_155_1	4	ERR843918
contig-100_37_8	9	ERR843918
contig-100_95_3	4	ERR843918
contig-100_19_7	1	ERR843918
contig-100_314_2	4	ERR843918
contig-100_29_5	2176	ERR843918
contig-100_17_5	13	ERR843918
contig-100_0_60	27	ERR843918
contig-100_40_4	656	ERR843918
contig-100_22_4	7	ERR843918
contig-100_46_3	29	ERR843918
contig-100_34_1	10	ERR843918
contig-100_69_5	1	ERR843918
contig-100_10_5	17	ERR843918
contig-100_239_2	6	ERR843918
contig-100_20_11	2	ERR843918
contig-100_0_9	812	ERR843918
contig-100_4_6	57	ERR843918
contig-100_33_1	52	ERR843918
contig-100_292_1	1	ERR843918
contig-100_26_3	1539	ERR843918
contig-100_85_5	18	ERR843918
contig-100_21_2	10	ERR843918
contig-100_2_40	165	ERR843918
contig-100_163_4	2	ERR843918
contig-100_93_1	17	ERR843918
contig-100_152_2	10	ERR843918
contig-100_20_9	2	ERR843918
contig-100_26_4	1743	ERR843918
contig-100_0_44	72	ERR843918
contig-100_98_2	1	ERR843918
contig-100_340_2	2	ERR843918
contig-100_16_11	2	ERR843918
contig-100_1_38	203	ERR843918
contig-100_5_8	64	ERR843918
contig-100_182_1	4	ERR843918
contig-100_0_35	2230	ERR843918
contig-100_82_2	3	ERR843918
contig-100_2_38	31	ERR843918
contig-100_123_1	10	ERR843918
contig-100_101_2	11	ERR843918
contig-100_185_2	1	ERR843918
contig-100_322_2	18	ERR843918
contig-100_218_2	11	ERR843918
contig-100_76_3	8	ERR843918
contig-100_100_2	17	ERR843918
contig-100_66_7	6	ERR843918
contig-100_0_56	101	ERR843918
contig-100_11_3	781	ERR843918
contig-100_0_28	1392	ERR843918
contig-100_86_3	7	ERR843918
contig-100_33_8	18	ERR843918
contig-100_214_1	11	ERR843918
contig-100_213_2	3	ERR843918
contig-100_35_2	48	ERR843918
contig-100_55_1	53	ERR843918
contig-100_0_21	1577	ERR843918
contig-100_1_47	86	ERR843918
contig-100_72_2	33	ERR843918
contig-100_2_10	53	ERR843918
contig-100_1_53	305	ERR843918
contig-100_72_4	2	ERR843918
contig-100_209_3	2	ERR843918
contig-100_24_10	5	ERR843918
contig-100_2_4	13	ERR843918
contig-100_80_2	37	ERR843918
contig-100_2_57	62	ERR843918
contig-100_24_2	6	ERR843918
contig-100_46_10	1	ERR843918
contig-100_1_12	512	ERR843918
contig-100_10_13	90	ERR843918
contig-100_47_1	1	ERR843918
contig-100_309_2	2	ERR843918
contig-100_5_17	24	ERR843918
contig-100_8_2	63	ERR843918
contig-100_20_2	4	ERR843918
contig-100_116_2	13	ERR843918
contig-100_3_2	1355	ERR843918
contig-100_1_5	2	ERR843918
contig-100_44_4	15	ERR843918
contig-100_3_35	294	ERR843918
contig-100_255_2	5	ERR843918
contig-100_302_1	1	ERR843918
contig-100_2_7	66	ERR843918
contig-100_232_1	3	ERR843918
contig-100_0_69	67	ERR843918
contig-100_0_84	144	ERR843918
contig-100_7_29	18	ERR843918
contig-100_1_51	87	ERR843918
contig-100_0_23	7786	ERR843918
contig-100_211_2	4	ERR843918
contig-100_1_49	134	ERR843918
contig-100_188_1	9	ERR843918
contig-100_31_4	2	ERR843918
contig-100_310_1	8	ERR843918
contig-100_98_1	23	ERR843918
contig-100_13_9	625	ERR843918
contig-100_69_3	11	ERR843918
contig-100_158_3	2	ERR843918
contig-100_6_9	738	ERR843918
contig-100_230_1	2	ERR843918
contig-100_217_1	6	ERR843918
contig-100_51_1	36	ERR843918
contig-100_111_4	21	ERR843918
contig-100_15_1	49	ERR843918
contig-100_1_31	95	ERR843918
contig-100_9_15	9	ERR843918
contig-100_99_5	2	ERR843918
contig-100_140_3	3	ERR843918
contig-100_174_5	13	ERR843918
contig-100_3_24	19	ERR843918
contig-100_80_5	9	ERR843918
contig-100_40_6	1713	ERR843918
contig-100_93_4	3	ERR843918
contig-100_30_7	8	ERR843918
contig-100_11_5	648	ERR843918
contig-100_50_3	26	ERR843918
contig-100_102_2	1	ERR843918
contig-100_32_5	1709	ERR843918
contig-100_0_14	199	ERR843918
contig-100_8_9	56	ERR843918
contig-100_5_12	116	ERR843918
contig-100_181_1	7	ERR843918
contig-100_9_4	124	ERR843918
contig-100_53_6	5	ERR843918
contig-100_16_13	10	ERR843918
contig-100_8_8	36	ERR843918
contig-100_7_24	3	ERR843918
contig-100_73_4	11	ERR843918
contig-100_5_4	39	ERR843918
contig-100_4_39	113	ERR843918
contig-100_38_4	54	ERR843918
contig-100_41_1	184	ERR843918
contig-100_77_5	1	ERR843918
contig-100_2_22	84	ERR843918
contig-100_105_1	9	ERR843918
contig-100_3_15	831	ERR843918
contig-100_49_6	3	ERR843918
contig-100_173_1	15	ERR843918
contig-100_7_14	1555	ERR843918
contig-100_97_1	22	ERR843918
contig-100_17_9	1	ERR843918
contig-100_10_15	2	ERR843918
contig-100_17_2	46	ERR843918
contig-100_61_1	8	ERR843918
contig-100_64_5	2291	ERR843918
contig-100_0_90	256	ERR843918
contig-100_134_1	9	ERR843918
contig-100_38_1	19	ERR843918
contig-100_121_2	12	ERR843918
contig-100_40_1	3	ERR843918
contig-100_241_1	31	ERR843918
contig-100_5_37	42	ERR843918
contig-100_224_2	20	ERR843918
contig-100_14_4	140	ERR843918
contig-100_1_20	94	ERR843918
contig-100_151_3	10	ERR843918
contig-100_0_95	45	ERR843918
contig-100_4_1	379	ERR843918
contig-100_25_8	8	ERR843918
contig-100_122_1	14	ERR843918
contig-100_90_4	5	ERR843918
contig-100_0_16	21	ERR843918
contig-100_318_2	8	ERR843918
contig-100_27_4	1307	ERR843918
contig-100_104_3	3	ERR843918
contig-100_19_5	15	ERR843918
contig-100_131_1	14	ERR843918
contig-100_171_3	5	ERR843918
contig-100_243_1	3	ERR843918
contig-100_46_11	4	ERR843918
contig-100_111_2	6	ERR843918
contig-100_66_5	9	ERR843918
contig-100_76_1	5	ERR843918
contig-100_18_6	38	ERR843918
contig-100_74_4	27	ERR843918
contig-100_23_11	27	ERR843918
contig-100_6_5	208	ERR843918
contig-100_270_2	8	ERR843918
contig-100_165_1	1	ERR843918
contig-100_61_6	8	ERR843918
contig-100_25_4	436	ERR843918
contig-100_11_14	10	ERR843918
contig-100_206_1	1	ERR843918
contig-100_94_3	27	ERR843918
contig-100_92_2	4	ERR843918
contig-100_128_2	6	ERR843918
contig-100_163_2	1	ERR843918
contig-100_19_4	69	ERR843918
contig-100_22_2	72	ERR843918
contig-100_0_25	908	ERR843918
contig-100_69_7	8	ERR843918
contig-100_193_2	1	ERR843918
contig-100_276_1	6	ERR843918
contig-100_3_9	170	ERR843918
contig-100_24_7	30	ERR843918
contig-100_285_1	1	ERR843918
contig-100_0_74	22	ERR843918
contig-100_9_5	74	ERR843918
contig-100_162_2	21	ERR843918
contig-100_167_2	9	ERR843918
contig-100_125_4	2	ERR843918
contig-100_199_2	1	ERR843918
contig-100_33_6	14	ERR843918
contig-100_64_2	471	ERR843918
contig-100_29_3	415	ERR843918
contig-100_148_3	3	ERR843918
contig-100_35_4	2	ERR843918
contig-100_3_10	757	ERR843918
contig-100_164_1	31	ERR843918
contig-100_245_2	4	ERR843918
contig-100_4_12	121	ERR843918
contig-100_75_1	3	ERR843918
contig-100_0_33	780	ERR843918
contig-100_4_8	64	ERR843918
contig-100_39_4	40	ERR843918
contig-100_62_6	11	ERR843918
contig-100_86_1	3	ERR843918
contig-100_323_1	3	ERR843918
contig-100_198_1	12	ERR843918
contig-100_11_7	1867	ERR843918
contig-100_235_1	19	ERR843918
contig-100_7_11	850	ERR843918
contig-100_13_11	112	ERR843918
contig-100_31_1	38	ERR843918
contig-100_0_8	863	ERR843918
contig-100_186_1	9	ERR843918
contig-100_23_8	28	ERR843918
contig-100_196_4	1	ERR843918
contig-100_71_1	7	ERR843918
contig-100_108_2	20	ERR843918
contig-100_3_21	232	ERR843918
contig-100_17_15	1	ERR843918
contig-100_1_66	263	ERR843918
contig-100_2_31	73	ERR843918
contig-100_283_1	1	ERR843918
contig-100_283_2	3	ERR843918
contig-100_78_2	49	ERR843918
contig-100_150_2	21	ERR843918
contig-100_47_3	60	ERR843918
contig-100_194_1	8	ERR843918
contig-100_69_1	44	ERR843918
contig-100_246_1	1	ERR843918
contig-100_251_1	5	ERR843918
contig-100_44_2	54	ERR843918
contig-100_22_11	4	ERR843918
contig-100_34_8	18	ERR843918
contig-100_8_14	31	ERR843918
contig-100_42_1	27	ERR843918
contig-100_96_6	3	ERR843918
contig-100_4_34	56	ERR843918
contig-100_195_2	8	ERR843918
contig-100_202_3	5	ERR843918
contig-100_36_6	4	ERR843918
contig-100_2_13	18	ERR843918
contig-100_101_4	6	ERR843918
contig-100_184_1	12	ERR843918
contig-100_58_10	9	ERR843918
contig-100_5_45	7	ERR843918
contig-100_12_14	5	ERR843918
contig-100_1_63	572	ERR843918
contig-100_3_5	411	ERR843918
contig-100_5_14	24	ERR843918
contig-100_38_8	2	ERR843918
contig-100_2_9	69	ERR843918
contig-100_219_1	12	ERR843918
contig-100_10_7	1	ERR843918
contig-100_88_6	7	ERR843918
contig-100_244_1	8	ERR843918
contig-100_233_2	4	ERR843918
contig-100_51_4	2	ERR843918
contig-100_79_3	2	ERR843918
contig-100_24_4	22	ERR843918
contig-100_9_2	5	ERR843918
contig-100_284_1	6	ERR843918
contig-100_124_3	11	ERR843918
contig-100_56_1	35	ERR843918
contig-100_81_1	8	ERR843918
contig-100_6_24	147	ERR843918
contig-100_44_6	57	ERR843918
contig-100_93_2	5	ERR843918
contig-100_210_1	26	ERR843918
contig-100_2_1	52	ERR843918
contig-100_215_1	13	ERR843918
contig-100_32_1	216	ERR843918
contig-100_282_1	11	ERR843918
contig-100_107_4	1	ERR843918
contig-100_12_12	3	ERR843918
contig-100_6_26	334	ERR843918
contig-100_19_11	5	ERR843918
contig-100_5_20	7	ERR843918
contig-100_9_25	1	ERR843918
contig-100_15_3	53	ERR843918
contig-100_2_71	49	ERR843918
contig-100_19_13	2	ERR843918
contig-100_7_7	1869	ERR843918
contig-100_43_5	44	ERR843918
contig-100_109_3	22	ERR843918
contig-100_31_8	3	ERR843918
contig-100_1_4	10	ERR843918
contig-100_1_45	101	ERR843918
contig-100_14_5	55	ERR843918
contig-100_32_3	156	ERR843918
contig-100_226_2	2	ERR843918
contig-100_7_12	662	ERR843918
contig-100_46_5	55	ERR843918
contig-100_43_6	11	ERR843918
contig-100_49_4	2	ERR843918
contig-100_216_1	19	ERR843918
contig-100_52_5	27	ERR843918
contig-100_21_4	14	ERR843918
contig-100_55_5	8	ERR843918
contig-100_3_17	151	ERR843918
contig-100_209_1	9	ERR843918
contig-100_3_28	89	ERR843918
contig-100_59_5	42	ERR843918
contig-100_120_1	11	ERR843918
contig-100_75_8	12	ERR843918
contig-100_5_6	43	ERR843918
contig-100_9_17	5	ERR843918
contig-100_90_1	17	ERR843918
contig-100_84_5	10	ERR843918
contig-100_3_33	156	ERR843918
contig-100_245_1	1	ERR843918
contig-100_1_14	188	ERR843918
contig-100_277_1	3	ERR843918
contig-100_17_7	57	ERR843918
contig-100_55_3	13	ERR843918
contig-100_12_4	10	ERR843918
contig-100_10_2	270	ERR843918
contig-100_0_27	747	ERR843918
contig-100_0_41	1144	ERR843918
contig-100_5_13	21	ERR843918
contig-100_109_1	7	ERR843918
contig-100_88_3	1	ERR843918
contig-100_33_4	18	ERR843918
contig-100_74_2	17	ERR843918
contig-100_11_10	358	ERR843918
contig-100_21_6	4	ERR843918
contig-100_53_5	4	ERR843918
contig-100_121_1	27	ERR843918
contig-100_15_9	11	ERR843918
contig-100_3_45	179	ERR843918
contig-100_68_4	20	ERR843918
contig-100_92_1	4	ERR843918
contig-100_23_1	19	ERR843918
contig-100_4_3	70	ERR843918
contig-100_96_2	3	ERR843918
contig-100_221_1	15	ERR843918
contig-100_3_42	1236	ERR843918
contig-100_0_6	223	ERR843918
contig-100_63_1	66	ERR843918
contig-100_196_1	2	ERR843918
contig-100_114_4	3	ERR843918
contig-100_60_1	32	ERR843918
contig-100_242_2	1	ERR843918
contig-100_49_5	23	ERR843918
contig-100_2_20	105	ERR843918
contig-100_373_3	3	ERR843918
contig-100_104_1	8	ERR843918
