Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID
contig-100_111_1	0	12	3	0	8	0	2	2	0	5	5	5	90	0	0	0	0	5	4	2	0	7	0	0	6	1	18	7	25	0	187	7	0	1	0	8	11	5	57	3	13	0	0	0	2	0
contig-100_112_1	0	6	4	14	0	554	6	5	12	0	0	0	14	0	2	0	1	0	0	137	1	0	8	0	15	13	53	42	113	51	52	4	19	2778	0	385	8	6	2	56	5	4952	0	0	0	0
contig-100_112_2	0	3	2	15	0	0	20	10	14	0	0	0	8	0	0	0	0	1	4	0	0	7	0	0	0	4	11	0	54	0	0	0	0	0	0	24	3	5	2	15	2	3	0	0	0	0
contig-100_112_3	0	5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	23	0	0	6	0	0	0	0	0	0	79	3	655	0	0	0	0	318	2	15	7	367	0	4	0	0	0	0
contig-100_113_1	0	1	0	0	0	0	45	1	0	0	0	1	125	0	0	0	0	10	36	0	0	6	0	0	19	7	10	3	11	1	33	8	0	0	0	21	0	18	6	10	4	2	2	0	0	17
contig-100_113_2	0	28	5	0	1	0	51	37	9	0	0	2	90	0	0	0	0	2	13	0	0	17	0	0	0	0	0	1	9	0	40	0	0	0	0	3	0	5	1	13	1	0	0	0	0	2
contig-100_113_3	0	0	13	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	7	11	0	5	0	0	0	0	1	0	19	3	4	11	0	0	0	0	0
contig-100_114_1	0	0	7	0	1908	11	6	0	0	0	2	0	6	1	34	2	71	11	11	235	4	342	6	1	36	0	1	16	10	2	0	9	0	4	0	17	3	6	5	7	3	5	0	0	0	44
contig-100_114_2	0	0	0	0	1475	1	17	0	0	0	0	0	7	1	18	6	64	2	2	221	7	219	6	0	23	1	2	30	23	0	15	0	0	0	0	0	3	1	4	11	9	2	0	0	0	0
contig-100_115_1	0	3185	0	0	0	0	10	0	0	3	1	0	2	2	0	1	0	12	8	5358	1713	6	0	1	14	2	2	200	342	0	1	0	0	3	0	0	5	2	9	6	0	2	2	0	0	0
contig-100_115_2	0	5	9	0	0	0	19	0	0	0	0	11	77	0	0	0	0	21	14	132	286	9	5	2	17	5	1	11	25	0	11	0	0	1	0	2	3	9	18	1	7	6	0	0	0	0
contig-100_116_1	0	34	41	0	0	0	24	5	0	27	0	2	16	0	0	0	0	2	11	0	0	16	0	0	0	22	12	24	100	0	19	0	0	2	5	27	4	1	4	22	14	46	8	0	0	0
contig-100_117_1	14	1	6	0	2	0	2052	1	0	26	0	102	1241	0	0	0	0	2	0	0	0	8	148	0	2	8712	13795	30	80	2	183	4	1	22	8	27	4	18	0	10	1416	6	7	0	0	1
contig-100_117_2	28	0	6	1	0	0	1946	6	30	21	0	97	1194	0	0	0	1	0	1	0	0	4	102	0	0	4749	9363	27	68	0	0	3	4	7	10	7	0	22	4	7	1230	6	5	2	0	0
contig-100_118_1	0	10	4	0	0	0	4	0	0	2	3	1	16	0	0	0	0	42	12	1	0	1	2	0	2	15	11	57	20	0	2	4	0	6	2	386	17	20	7	3	10	1	0	0	0	19
contig-100_118_2	0	4	0	0	0	0	2	0	2	3	0	0	20	0	0	0	0	36	9	2	2	5	2	0	0	0	0	2	31	0	1	7	0	7	0	0	0	28	16	21	1	1	0	0	0	0
contig-100_120_1	0	294	2	0	0	0	11	0	2	1	0	0	27	0	0	0	1	0	0	1	1	28	0	0	23	5	6	15	14	0	36	0	0	3	0	11	5	46	4	1	17	22	0	7042	12	0
contig-100_121_1	0	12	1	0	0	0	27	0	0	2	1	3	332	0	0	0	2	23	1	0	0	0	0	0	6	8	6	7	31	0	14	7	0	0	0	5	0	17	5	0	24	0	0	0	0	0
contig-100_121_2	0	9	1	0	0	0	12	0	0	0	5	7	124	0	0	0	0	2	2	0	0	136	0	0	2	0	2	13	50	0	3	0	0	0	0	7	20	0	5	7	8	3	0	0	0	0
contig-100_122_1	0	0	38	0	5	0	14	0	4	1	1488	4	40	0	0	0	0	0	0	1	0	149	3	0	24	0	0	15	26	0	2	0	0	27	0	50	2	21	14	10	5	8	0	0	0	1
contig-100_122_2	0	0	22	0	3	0	9	0	9	2	72	4	31	0	0	0	0	0	3	0	0	458	2	0	0	0	0	16	9	0	12	0	0	7	0	8	0	3	2	10	10	0	0	0	0	4
contig-100_123_1	2	49	4	99	0	5	10	509	307	0	29	4	2	0	0	0	0	177	3	0	0	1	5	0	27	28	74	19	47	3	4	14	4	2	4	21	1	28	0	1	18	8	13	0	0	0
contig-100_123_2	11	0	1	3930	0	16	30	238	618	0	46	2	11	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	10	0	0	0	0	5	14	19	20	15	0	16	59	0	21	0	0	0
contig-100_123_3	0	6	5	2360	0	2	5	126	347	0	0	4	0	0	0	0	0	1	6	1	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	23	10	10	0	1	18	0	2	0	0	0
contig-100_123_4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
contig-100_124_1	0	6	1	0	0	0	14	0	0	0	0	1	59	0	0	0	0	0	2	0	0	13	0	208	6	7	24	34	29	23	7	12	0	1958	0	1	0	7	14	34	3	3532	0	0	0	10
contig-100_125_1	0	23	5	0	0	0	1	0	0	0	2	0	16	0	0	0	0	0	18	0	0	3	0	0	2	1	0	148	215	0	66	1	486	0	0	27	0	0	0	58	4	0	0	0	3	0
contig-100_125_2	6	0	0	0	0	0	7	0	0	1	5	0	61	0	0	0	0	0	0	0	0	0	0	0	5	3	8	198	280	2	41	2	21046	4	0	47	6	22	3	29	9	3	0	0	0	13
contig-100_126_1	1	7061	34	86	1	1	22	0	3	0	3	39	334	0	0	0	0	0	6	1	0	23	0	0	2	19	14	34	19	0	28	0	0	0	3	6	6	53	34	5	85	0	7	0	0	0
contig-100_126_2	0	5	0	23	0	0	1	0	2	0	0	3	27	0	0	0	0	0	133	4	0	19	0	0	0	2	3	12	8	0	1493	0	0	0	0	0	0	14	33	4	10	0	0	0	0	0
contig-100_126_3	0	9	0	55	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	6	2	0	0	0	0	0	2	0	12	117	0	6	0	1	0	0	0
contig-100_127_1	14976	22	9	3	0	2	0	0	7	0	0	1	9	0	0	0	0	9	6	2	0	2	0	0	0	7	13	14	23	0	2	41	0	0	0	2	1	52	28	3	3	8	0	0	0	10
contig-100_127_2	0	0	4	0	0	0	3	1	1	0	2	9	58	0	0	0	0	20	4	0	0	23	0	0	0	1	1	24	22	0	17	0	0	1	0	0	0	0	10	7	26	0	0	0	0	2
contig-100_128_1	0	13	4	1	10	5	30	9	159	0	0	14	271	0	0	0	0	1	7	0	0	59	15	3	8	1	2	6	10	2	232	0	63	5	0	12	11	8	14	0	18	7	0	0	2	0
contig-100_128_2	0	18	4	0	0	0	6	0	0	0	6	2	35	0	0	0	0	1	2	0	0	1	2	0	0	0	0	6	6	0	0	3	2	0	0	12	8	3	9	30	0	2	0	0	0	0
contig-100_129_1	2	17	6	11898	0	9	29	651	1999	0	22	11	2	0	0	0	0	0	10	0	0	74	9	0	13	1231	2028	9	26	2	28	24	0	3	3	250	3	7	1	11	146	0	2	0	0	0
contig-100_129_2	0	49	13	1	0	38	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	26	8	9	28	61	0	566	30	1	0	0	96	0	11	4	19	31	0	0	0	2	0
contig-100_129_3	0	50	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	45	0	0	4067	6437	10	8	1	45	5	0	6	0	37	0	34	0	0	21	2	0	0	0	0
contig-100_130_1	3	33	6	21269	40541	66	85	1732	7831	0	0	23	119	0	0	20	625	25	2	0	0	26	0	1415	12	10	11	6	16	0	14	30	5	0	13	11	3	411	7	70	59	0	3	0	0	1191
contig-100_130_2	2	0	0	25232	0	67	0	2002	10703	0	0	0	0	0	0	0	0	220	19	0	0	0	0	415	15	3	12	11	18	0	24	0	0	0	7	13	7	5	1	34	0	0	6	0	0	0
contig-100_131_1	0	18	20	31	0	128	14	207	2699	0	1	0	17	0	0	0	2	1	15	156	0	0	18	0	34	25	56	9	3	0	31	0	6	0	2	2	5	21	13	186	23	0	0	0	0	147
contig-100_131_2	0	0	0	3	0	0	7	0	2	0	0	0	0	0	0	0	2	2	11	0	0	0	0	0	0	0	0	37	11	0	78	6	0	0	0	0	0	0	0	79	0	0	0	0	0	0
contig-100_132_1	1	11	24	7	4	43	9	141	2258	20	1	0	0	0	102	2	0	73	319	0	1	20	0	3164	37	40	64	46	118	0	3	0	3	3	0	8	6	36	539	2	17	0	5	0	0	78
contig-100_132_2	0	10	0	3	0	24	4	42	9	2	13	0	0	0	0	1	0	0	0	0	0	10	1	0	8	0	0	11	31	0	5	28	0	3	0	79	10	206	2	6	4	0	2	0	0	65
contig-100_132_3	0	6	0	17	0	0	0	208	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	14	0	11	4	0	0	1	19	0	62	1	19	0	0	0	0	0	1
contig-100_133_1	2997	6	24	34	15	2	6	2	0	8	303	1	8	0	0	0	1	1	1	0	0	38	0	1	2	2	5	26	39	0	26	23	6	2	0	4	10	40	10	194	7	1	1	0	0	126
contig-100_133_2	0	0	0	0	0	0	11	0	0	2	555	0	18	0	3	0	1	0	0	1	0	5	0	2	1	0	0	5	6	0	2	0	0	0	0	4	0	0	8	332	6	0	0	0	0	53
contig-100_133_3	0	0	0	0	0	1	1	0	0	0	1389	0	15	0	0	0	0	3	17	0	0	0	0	0	6	0	0	0	0	0	9	0	1	0	0	10	0	0	5	0	6	0	0	0	0	10
contig-100_134_1	3	14	4	1224	0	0	9	82	235	1	5	26	44	0	2	0	1	9	10	0	0	37	0	0	35	0	17	4	6	0	22	3	0	2	2	8	18	67	63	115	32	1	0	0	0	0
contig-100_134_2	0	15	0	645	0	0	0	35	136	0	0	2	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	5	0	11	0	0	0	0	2	0	0	1	157	11	0	0	0	0	0
contig-100_134_3	0	1	5	147	0	0	4	2	36	0	0	2	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	4	0	0	1	0	12	0	0	0	0	0
contig-100_135_1	0	8	7	7	0	0	25	9	0	0	0	67	830	0	0	0	2	7	14	0	0	5	0	0	30	1	10	6	2	0	5	0	0	2	0	43	0	22	4	14	14	2	0	0	0	0
contig-100_136_1	0	0	74	2	97	12	40	6	1	0	29	3	75	0	0	0	0	10	3	7	6	62	0	65	9	4	5	23	36	0	35	21	12	0	0	4	4	35	1	18	18	0	1	0	3	76
contig-100_137_1	0	3	4	19	0	0	1756	178	228	28	4	127	4612	0	1	0	0	4	14	1408	136	0	0	0	0	7	6	17	9	0	21	0	0	0	0	0	0	4	29	14	1463	0	0	11	13	1
contig-100_139_1	0	10	1	0	0	4	21	0	0	0	0	0	21	0	0	0	0	29	18	0	0	99	0	0	46	0	0	15	37	0	4	0	0	0	0	1	22	42	19	7	10	0	0	0	0	3
contig-100_140_1	0	7	43	4	2	0	12	0	0	0	2	0	7	0	0	0	2	0	0	0	0	55	2	205	7	7	3	110	162	0	12	2	0	1	0	33	0	57	23	17	13	0	5	0	0	1
contig-100_140_2	0	6	0	0	0	0	6	0	0	0	230	7	42	0	0	0	0	7	13	0	0	0	2	0	4	3	2	0	1	0	4	0	0	0	0	21	0	7	0	11	4	0	0	0	0	0
contig-100_140_3	0	6	0	0	0	0	3	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42	103	0	0	0	0	0	0	14	0	0	2	0	6	0	0	0	0	0
contig-100_141_1	3170	10	1546	28	4	85	24	253	4308	0	1	2	129	0	0	0	0	209	958	0	0	55	1	0	0	7	11	20	5	0	19	2	10	0	0	3	1	7	15	0	16	0	0	0	0	4
contig-100_141_2	30695	0	8	7	4	4	3	4	0	0	91	0	6	0	0	0	0	0	9	0	0	3	0	0	19	0	0	26	21	0	6	0	0	0	0	8	5	83	1	0	2	0	8	0	0	11
contig-100_142_1	0	7	2	11	0	0	2	0	5	0	198	6	13	0	0	0	0	15	15	7	0	0	0	75	12	0	0	44	26	0	21	0	0	2	0	59	1	25	2	520	10	0	0	0	0	0
contig-100_143_1	0	10	11	1024	0	1	3	48	143	2	6	1	0	0	0	0	4	1	5	0	0	11	0	1	4	3	1	49	1	0	8	0	0	0	0	3	4	4	0	3	9	0	0	0	0	0
contig-100_143_2	0	2	6	4490	3	1	12	159	740	9	7	8	22	0	0	0	2	0	12	0	0	7	0	0	1	2	7	33	0	0	29	0	0	2	4	4	0	7	18	13	51	0	3	0	0	0
contig-100_143_3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	11	0	7	17	20	0	0	0	0	0	0
contig-100_144_1	0	0	13	0	0	0	18	0	0	0	0	15	297	0	0	0	0	0	10	36	0	19	2	0	17	2	3	3	5	0	4	0	0	0	0	30	8	189	0	17	28	0	1	0	0	0
contig-100_144_2	0	13	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	11	0	17	1	0	0	0	0	0	0	3	10	0	0	0	0	0	0
contig-100_144_3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0
contig-100_145_1	0	0	1	0	0	1	3	0	0	0	0	11	233	0	0	0	0	2	1	0	0	0	0	0	0	0	5	31	1	0	0	0	0	0	1	0	0	0	107	4	12	0	0	0	0	0
contig-100_145_2	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	7	8	1	0	0	0	0	0	0
contig-100_146_1	0	0	601	0	0	9	4	3	4	0	14	0	8	0	0	0	2	0	0	115	3	12	1	0	10	2	6	0	4	0	9	0	0	0	0	44	0	5	17	2	3	0	0	0	0	0
contig-100_146_2	0	2	0	1869	0	24972	4	14005	1082	0	3061	0	1	0	0	0	0	0	14	0	0	0	0	0	6132	0	0	1	9	0	42	0	0	0	26	27	0	6	4	6	4	0	1	0	0	0
contig-100_146_3	0	3	0	0	0	0	4	0	0	0	13	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0	7	11	14	13	4	0	0	1	0	0
contig-100_148_1	0	6	0	30	0	0	3	0	1	0	4	1	0	0	0	0	0	56	11	0	0	5	0	0	23	3	1	1	27	0	9	0	0	0	0	8	2	6	0	20	5	0	0	0	0	0
contig-100_148_2	0	14	1	98	0	0	0	3	10	0	3	0	0	0	0	0	0	10	3	0	0	1	0	0	0	0	0	3	10	0	0	0	0	0	0	2	2	17	8	51	0	0	0	0	0	0
contig-100_149_1	0	5	5	0	0	29	74	0	0	0	0	1	8	0	0	0	0	6	2	0	0	8	0	0	23	5	14	18	111	0	0	1	0	0	0	4	1	22	8	41	0	0	0	0	0	60
contig-100_150_1	11	43	2	1551	104	35	6	207	1556	0	159	0	4	0	0	0	0	88	446	0	0	29083	0	0	20	6	8	47	32	0	3	3	8	0	10	14	167742	30	72	3	16	0	23	0	0	0
contig-100_151_1	0	0	19	0	0	0	12	0	0	0	0	11	132	0	0	0	0	6	0	0	0	10	0	42	16	11	17	8	17	0	173	0	2	0	0	2	2	3	5	121	7	0	0	0	0	0
contig-100_152_1	0	0	1	0	2	0	10	0	0	0	3	2	111	0	0	0	0	11	1	0	0	12	2	0	0	9	6	37	66	0	0	0	0	6	0	30	0	21	31	1	20	4	0	0	0	0
contig-100_153_1	0	1	5	0	0	0	8	0	0	126	0	1	18	1	29	0	0	65	48	383	144	3	0	0	16	6	11	5	18	0	10	0	0	0	0	5	0	27	66	22	1	0	0	0	0	0
contig-100_154_1	0	23	9	109	0	0	2	918	625	11	0	0	42	0	0	0	0	59	8	0	0	6	0	15	2	0	0	34	9	0	0	0	0	1	2	12	1	2	21	9	6	0	0	0	0	0
contig-100_155_1	0	1	0	0	0	270	4	0	0	0	0	3	175	0	0	0	0	29	1	0	0	11	0	5191	15	6	29	0	14	0	3	0	0	0	0	0	0	328	20	12	33	0	0	3	0	0
contig-100_156_1	0	1	1	5	0	0	1	22	14	0	0	2	12	0	0	0	0	4	7	0	0	2	0	9	27	2	6	6	46	0	0	0	0	0	0	10	0	55	12	15	9	0	0	0	0	0
contig-100_157_1	0	0	6	0	0	2	29	0	0	0	2	29	3	0	0	0	0	11	5	270	4	4	6	31	9	8	11	0	0	0	6	0	0	0	0	7	1	39	3	33	46	0	0	0	1	0
contig-100_157_2	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	5	0	0	4	0	16	0	0	13	1	1	0	4	0	0	0	0	16	1	1	4	4	1	0	0	0	0	0
contig-100_158_1	0	0	15	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	6	0	0	0	0	10	0	12	20	1	0	0	0	2	0	0
contig-100_159_1	0	0	2	0	0	0	26	0	0	0	0	842	7262	0	0	0	0	2	7	164	0	35	9	0	30	0	0	21	0	5946	1056	0	0	1109	0	35	0	21	0	3	474	6377	3	0	0	0
contig-100_159_2	0	2	4	0	2	0	0	5	3	24	23	4397	14106	0	0	0	0	8	2	0	0	11	0	1	12	5	10	3	10	39333	2212	18	1	6599	0	8	0	59	0	13	819	39809	1	0	0	0
contig-100_159_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	7953	973	1	1	1570	0	0	0	0	28	3	0	7496	0	0	0	0
contig-100_160_1	0	16	5	0	0	0	7	0	0	0	11	0	28	0	0	0	0	54	12	0	0	67	0	0	12	0	0	0	29	0	20	0	0	2	0	26	0	17	6	33	2	0	0	0	0	0
contig-100_161_1	0	36	3	2838	1	1	12	94	492	0	1	3	60	0	0	0	0	3	8	0	0	10	0	476	5	0	0	7	2	0	51	7	0	2	1	1	0	24	1	10	41	4	0	0	0	0
contig-100_161_2	0	0	0	1044	0	2	5	58	161	0	2	1	49	0	0	0	0	2	5	0	0	12	0	0	55	4	11	3	0	0	10	0	0	1	2	0	2	3	4	5	14	1	0	0	0	0
contig-100_162_1	0	20	13	73	13	0	6	3	5	0	0	8	80	0	0	0	0	36	5	0	2	42	0	0	8	0	0	27	22	0	4	0	0	0	0	3	3	37	1	0	4	0	0	0	0	0
contig-100_163_1	0	1	0	0	2	1	3	0	0	44	2	0	2	0	0	0	0	1	19	0	0	21	2	0	1211	8	22	18	27	0	20	0	0	0	0	8	0	27	3	16	29	0	4	0	0	0
contig-100_163_2	0	0	11	0	0	5	1	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12618	0	2	0	0	0	0	0	0	1	3	15	2	2	0	1	12	0	1	0	0	0
contig-100_164_1	0	33	27	0	43	0	31	0	0	2	1	27	53	2	3	5	3	4	17	2	5	34	2	0	118	0	0	6	16	2	168	0	0	0	0	5	0	17	14	8	4	0	0	13	1	6
contig-100_165_1	0	6	6	0	0	0	1	0	0	0	1	2	76	0	0	0	0	76	8	0	0	7	0	0	1296	0	7	48	87	0	28	4	0	0	0	14	0	11	1	25	9	0	0	0	0	0
contig-100_165_2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	65	5	0	0	3	0	0	0	1	0	12	9	0	0	0	0	0	0	11	0	6	0	13	0	0	0	0	0	0
contig-100_166_1	0	9	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	1	5	9	12	11	0	11	0	0	0	0	4	0	0	88	15	0	0	0	0	0	2
contig-100_167_1	0	28	0	1	22	0	6	0	0	0	9	13	81	0	0	0	0	246	34	0	0	10	2	0	3	3	8	30	49	0	9	0	0	0	0	4	0	10	78	19	26	0	0	0	0	0
contig-100_167_2	0	0	0	0	78	0	9	0	0	0	0	22	104	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	16	0	14	0	0	56	0	0	0	0	0
contig-100_167_3	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	6	0	0	2	0	16	0	0	2	0	3	0	0	0	0	0
contig-100_168_1	0	8	4	77	6	0	14	4	2	7	0	1	110	0	0	0	0	3	2	0	0	74	3	3825	22	0	3	10	25	0	4	0	1	0	0	6	5	7	2	15	9	0	0	0	0	0
contig-100_169_1	1005	18	3	0	1	2	5	0	2	0	0	0	19	0	0	0	0	0	0	0	0	12	0	0	2	1	0	1	6	0	28	0	0	0	1	1	0	28	56	730	45	0	0	0	0	0
contig-100_169_2	112409	0	1	9	0	11	7	7	12	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	0	0	2	3	21	0	6	0	0	0	6	19	8	235	6	0	0	0	14	0	0	15
contig-100_170_1	0	9	0	2717	9	1	14	172	399	2	1	1	1	0	0	0	0	0	2	0	0	5	0	0	5	1	5	849	1087	0	18	2	0	0	1	17	0	82	2	11	39	0	0	0	0	2
contig-100_171_1	0	2	11	0	0	0	0	16	3	0	0	0	0	0	0	0	0	26	6	0	0	0	0	0	13	11	11	34	95	0	143	0	0	0	0	0	0	5	8	2	1	0	0	0	0	0
contig-100_171_2	0	14	0	52	0	0	0	522	359	0	0	0	0	0	0	0	0	90	0	0	0	9	0	0	0	0	2	46	172	0	40	0	0	0	5	0	0	3	1	6	3	1	0	0	0	0
contig-100_171_3	0	1	0	0	0	0	5	0	0	0	0	0	11	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
contig-100_172_1	0	3	5	0	5628	0	19	0	0	0	0	0	64	1	0	11	285	277	6	0	0	1	0	3	5	188	318	16	44	0	0	13	0	0	0	6	0	1	3	0	13	0	0	0	0	0
contig-100_172_2	0	2	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	198	15	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0
contig-100_173_1	0	1638	5	0	0	0	15	0	0	1	3743	1	17	0	0	0	0	0	0	2	0	14	4	0	0	3	9	16	12	0	9	0	0	0	0	26	0	0	8	3	6	0	0	0	0	5
contig-100_173_2	0	0	0	0	0	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	2	1	0	0	0	0	2	10	2	10	0	0	0	0	0
contig-100_173_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	0	55	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
contig-100_174_1	2	15	51	0	2	0	14	0	1	18	0	2	78	0	3	0	0	4	20	0	0	42	0	1	21	0	3	60	54	3	24	2	0	2	0	30	6	36	3	2	6	3	15	0	0	0
contig-100_174_2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0
contig-100_176_1	0	13	2	2	2	5	9	44	612	0	0	0	15	0	0	0	0	0	21	0	0	24	21072	0	2	4	6	7	8	0	8	0	2	1	0	6	2	16	78	8	14	0	0	0	0	0
contig-100_177_1	0	7	22	0	0	140	0	0	2	0	2	0	0	0	0	0	0	0	9	0	0	7	0	0	4	2	8	24	9	0	17	0	0	0	0	49	0	1324	8	11	2	0	4	0	0	0
contig-100_177_2	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	50	2	4	0	0	0	0	0	0
contig-100_178_1	0	5	1	5284	0	3	19	312	777	1	0	11	14	1	0	0	0	0	18	0	0	6	0	0	0	0	0	1	1	0	141	0	0	0	2	2	2	2	6	10	56	0	0	0	0	0
contig-100_178_2	0	1	0	432	0	0	4	20	61	0	0	3	36	0	0	0	0	7	2	0	0	0	0	0	31	29	46	4	38	0	0	0	0	0	2	0	0	0	12	0	25	0	5	0	0	0
contig-100_179_1	0	5	4	11	0	0	24	0	0	1	0	9	186	0	0	0	0	0	0	0	0	18	0	3	0	7	14	96	208	0	6	0	0	0	3	37	0	3	1	4	13	0	3	0	0	0
contig-100_179_2	0	5	0	4	0	0	0	0	0	0	0	3	98	0	0	0	0	9	7	0	0	12	0	0	0	0	0	140	299	0	13	0	0	0	0	29	0	35	5	4	11	1	0	0	0	0
contig-100_180_1	0	1	134	3	339	0	23	280	163	0	111	2	6	0	0	0	2	7	4	16	4	211	0	228	27	4	13	14	11	0	71	0	0	0	0	10	2	69	78	7	2	0	0	0	0	0
contig-100_0_1	1	22	184	0	6	12	239	0	0	22	0	13	120	8	0	0	0	32	220	2	0	531	0	0	0	36	52	459	543	16	143	16	14	52	6	32	3	9	3848	171	228	37	11	0	0	1
contig-100_0_2	2	30	10	12	30	3	235	91	1091	14	0	9	106	0	0	0	0	15	69	0	0	2971	0	0	24	78	124	274	315	44	19	7	3	95	6	81	18	11	10557	52	203	48	4	0	0	0
contig-100_0_3	3	516	51	0	25	12	791	5	129	6	0	1207	525	0	0	0	0	16	52	0	0	2440	0	0	110	15	40	171	212	56	116	172	9	45	0	129	77	1985	586	202	729	30	2	0	0	3
contig-100_0_4	19	91	51	17	0	8	301	128	2392	106	0	20	1265	4	0	0	0	40	179	0	0	0	8	0	49	2	15	830	968	133	102	0	373	241	21	75	77	2488	501	150	377	135	33	0	0	1
contig-100_0_5	3	23	125	0	5	0	1105	0	2	18	0	75	7244	6	0	0	0	7	3	0	0	679	65	0	85	15	16	287	292	369	776	18	11	218	1	43	252	6139	1518	1266	1271	278	1	0	0	8
contig-100_0_6	0	546	115	23	50	20	223	262	4623	0	1	20	200	7	0	0	0	102	382	0	0	5039	0	1947	88	31	82	565	601	269	804	23	10	42	0	74	70	753	447	1230	151	84	0	0	0	1
contig-100_0_7	3	189	70	19	22	95	740	269	4540	0	0	80	443	2	0	0	0	130	315	0	0	1239	0	0	1	37	105	501	550	30	36	182	6	75	0	13	41	412	1970	61	635	41	0	1	1	0
contig-100_0_8	17	348	34	0	8	0	863	0	0	43	0	306	533	1	0	0	0	12	47	0	0	1156	0	0	532	19	64	681	741	101	20	46	9	160	8	135	90	537	499	53	798	82	2	0	1	0
contig-100_0_9	130	572	340	0	6	4	812	0	0	433	0	65	504	12	1	0	0	25	100	0	0	727	0	0	13	2	21	519	551	205	54	1	68	122	128	749	25	308	1980	117	658	137	65	0	0	10
contig-100_0_10	1	726	72	0	0	3	337	0	0	19	0	17	250	7	0	0	0	6	45	0	0	31	0	0	21	19	47	462	585	34	913	0	12	107	8	147	30	350	1738	1418	189	31	6	0	0	8
contig-100_0_11	41	248	76	3	1	11	552	75	1155	186	0	29	486	5	0	0	0	33	118	0	0	236	0	0	16	68	140	946	1014	38	28	1	4	53	37	1208	41	1187	2142	69	315	160	41	0	0	918
